"caption","ownerFullName","ownerUsername","url","commentsCount","firstComment","likesCount","timestamp","queryTag","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","hashtags/26","hashtags/27","hashtags/28","hashtags/29"
"⚠️聲明：aeorhcib90034跟任何品牌無關，而且沒有持有圖中任何版權。所有商標及版權均屬於圖中品牌商標持有人，此貼只做分享用途

⚠️Disclaimer: aeorhcib90034 has nothing to do with any brand and does not hold any copyright in the picture. All trademarks and copyrights belong to the brand trademark holder in the picture. This post is for sharing only.","عبدلله الحربي","aeorhcib90034","https://www.instagram.com/p/DVc49g8ESwC/","2","","0","2026-03-04T05:50:26.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"⚠️聲明：aeorhcib90034跟任何品牌無關，而且沒有持有圖中任何版權。所有商標及版權均屬於圖中品牌商標持有人，此貼只做分享用途

⚠️Disclaimer: aeorhcib90034 has nothing to do with any brand and does not hold any copyright in the picture. All trademarks and copyrights belong to the brand trademark holder in the picture. This post is for sharing only.","عبدلله الحربي","aeorhcib90034","https://www.instagram.com/p/DVc46-fkeSh/","2","","0","2026-03-04T05:50:06.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"⚠️聲明：152post跟任何品牌無關，而且沒有持有圖中任何版權。所有商標及版權均屬於圖中品牌商標持有人，此貼只做分享用途

⚠️Disclaimer:  152post has nothing to do with any brand and does not hold any copyright in the picture. All trademarks and copyrights belong to the brand trademark holder in the picture. This post is for sharing only.","","152post","https://www.instagram.com/p/DVc0gtQElAs/","2","","0","2026-03-04T05:11:33.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"⚠️聲明：152post跟任何品牌無關，而且沒有持有圖中任何版權。所有商標及版權均屬於圖中品牌商標持有人，此貼只做分享用途

⚠️Disclaimer:  152post has nothing to do with any brand and does not hold any copyright in the picture. All trademarks and copyrights belong to the brand trademark holder in the picture. This post is for sharing only.","","152post","https://www.instagram.com/p/DVc0fPZEq2U/","2","","0","2026-03-04T05:11:21.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"⚠️聲明：152post跟任何品牌無關，而且沒有持有圖中任何版權。所有商標及版權均屬於圖中品牌商標持有人，此貼只做分享用途

⚠️Disclaimer:  152post has nothing to do with any brand and does not hold any copyright in the picture. All trademarks and copyrights belong to the brand trademark holder in the picture. This post is for sharing only.","","152post","https://www.instagram.com/p/DVcz0RdkiTO/","2","","0","2026-03-04T05:05:29.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Classic Quilted Timeless Kisslock Clutch Black Lambskin SHW

📩 DM us for details
🌍 Worldwide shipping available

Disclaimer
We are not affiliated with the brands featured here. Jemry Luxury is an independent consignment platform for authenticated luxury items. All trademarks and product names are the property of their respective owners.

#ChanelBagForSale
#ChanelBagResale
#ChanelBagLover
#ChanelClassicFlap
#ChanelTimeless
#ChanelInvestmentBag
#ChanelltBag
#ChanelCollector
#ChanelRareBag
#ChanelLimitedEdition
#PrelovedChanel
#LuxuryBagResale
#AuthenticChanel
#ChanelObsessed
#SecondHandChanel
#chanelvintagebags","Jemery Preloved Authentic Luxury Collection","jemeryluxuryshare","https://www.instagram.com/p/DVda8oTGAJZ/","0","","0","2026-03-04T10:47:25.000Z",,"ChanelBagForSale","ChanelBagResale","ChanelBagLover","ChanelClassicFlap","ChanelTimeless","ChanelInvestmentBag","ChanelltBag","ChanelCollector","ChanelRareBag","ChanelLimitedEdition","PrelovedChanel","LuxuryBagResale","AuthenticChanel","ChanelObsessed","SecondHandChanel","chanelvintagebags",,,,,,,,,,,,,,
"Под заказ, ожидание 10-14 дней. Цена: 309.000₽

Невероятная лимитированная Chanel Classic Mini в сиреневом цвете💜💜💜
Сказочная модель для Ваших женственных образов🫶

Размер: 20х13х7.5 см
Состояние: почти новое 
Комплект: коробка 
Цена бутика: 590.000₽

От вневременной классики до редких коллекционных экземпляров.
Найдем для Вас ту самую🩵

С любовью и заботой, Secret de Femmes🫶

#resale #chanel #chanelbags #chanelclassicflap","Secret de Femmes | Luxury Resale 🤍","secret_de_femmes_resale","https://www.instagram.com/p/DVc5BkKCOJH/","0","","5","2026-03-04T05:51:00.000Z",,"resale","chanel","chanelbags","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,,
"⚠️聲明：152post跟任何品牌無關，而且沒有持有圖中任何版權。所有商標及版權均屬於圖中品牌商標持有人，此貼只做分享用途

⚠️Disclaimer:  152post has nothing to do with any brand and does not hold any copyright in the picture. All trademarks and copyrights belong to the brand trademark holder in the picture. This post is for sharing only.","","152post","https://www.instagram.com/p/DVczN_6Eqyj/","2","","0","2026-03-04T05:00:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"⚠️聲明：152post跟任何品牌無關，而且沒有持有圖中任何版權。所有商標及版權均屬於圖中品牌商標持有人，此貼只做分享用途

⚠️Disclaimer:  152post has nothing to do with any brand and does not hold any copyright in the picture. All trademarks and copyrights belong to the brand trademark holder in the picture. This post is for sharing only.","","152post","https://www.instagram.com/p/DVczJJwkoI2/","2","","0","2026-03-04T04:59:36.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"✖️JUST SOLD!✖️ We have more gorgeous C seasonal flap bags of different styles and colours on our website / APP. Tap on the link in our bio to shop!

C bags of all models are flying off our shelves so quickly and we need more!

We sell fast! Just fill out the consignment form on our website, get a quote and sit back while we do the work for you! Link is in our bio.

www.brandsloversg.com -> Sell with us

#chanelclassicflap #chaneltophandle #chanelminiflap #chanel25 #chanelflap","BrandsLover","luxefindsbybl","https://www.instagram.com/p/DVcrSwBiWJ-/","0","","3","2026-03-04T03:51:02.000Z",,"chanelclassicflap","chaneltophandle","chanelminiflap","chanel25","chanelflap",,,,,,,,,,,,,,,,,,,,,,,,,
"#chanelvintage #chanelforsale #chaneleastwest #chanelminisquare #chanelclassicflap","Quuvintage","quuvintage_vancouver","https://www.instagram.com/p/DVcXDZeATiW/","1","","0","2026-03-04T00:54:16.000Z",,"chanelvintage","chanelforsale","chaneleastwest","chanelminisquare","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
"#chanelvintage #chanelforsale #chanelbags #chanelminisquare #chanelclassicflap","Quuvintage","quuvintage_vancouver","https://www.instagram.com/p/DVcXCyBAa5S/","0","","0","2026-03-04T00:54:06.000Z",,"chanelvintage","chanelforsale","chanelbags","chanelminisquare","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
"#chanelvintage #chanelforsale #chanelbags #chanelbackpack #chanelclassicflap","Quuvintage","quuvintage_vancouver","https://www.instagram.com/p/DVcXBNCgYrg/","0","","0","2026-03-04T00:54:01.000Z",,"chanelvintage","chanelforsale","chanelbags","chanelbackpack","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
"#chanelvintage #chanelforsale #chanelbags #chanelminisquare #chanelclassicflap","Quuvintage","quuvintage_vancouver","https://www.instagram.com/p/DVcXAlNAfGb/","0","","0","2026-03-04T00:53:48.000Z",,"chanelvintage","chanelforsale","chanelbags","chanelminisquare","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
"#chanelvintage #chanelforsale #chanelbags #chanelminisquare #chanelclassicflap","Quuvintage","quuvintage_vancouver","https://www.instagram.com/p/DVcW_1RgTY8/","0","","0","2026-03-04T00:53:42.000Z",,"chanelvintage","chanelforsale","chanelbags","chanelminisquare","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
"#chanelvintage #chanelforsale #chaneldenimbag #chanelminisquare #chanelclassicflap","Quuvintage","quuvintage_vancouver","https://www.instagram.com/p/DVcW-rAgbak/","0","","0","2026-03-04T00:53:36.000Z",,"chanelvintage","chanelforsale","chaneldenimbag","chanelminisquare","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
"#chanelvintage #chanelforsale #chanelpony #chanelminisquare #chanelclassicflap","Quuvintage","quuvintage_vancouver","https://www.instagram.com/p/DVcW9ZCgQBB/","0","","0","2026-03-04T00:53:27.000Z",,"chanelvintage","chanelforsale","chanelpony","chanelminisquare","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
"#chanelvintage #chanelforsale #chanelskirt #chanelminisquare #chanelclassicflap","Quuvintage","quuvintage_vancouver","https://www.instagram.com/p/DVcW8XgAVuQ/","0","","0","2026-03-04T00:53:16.000Z",,"chanelvintage","chanelforsale","chanelskirt","chanelminisquare","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
"#chanelvintage #chanelforsale #chanelbags #chanelminisquare #chanelclassicflap","Quuvintage","quuvintage_vancouver","https://www.instagram.com/p/DVcW7pNgbOv/","0","","0","2026-03-04T00:53:08.000Z",,"chanelvintage","chanelforsale","chanelbags","chanelminisquare","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
".
A COLLECTOR’S DREAM

Especially with true, crisp white tone and the famously structured, stiff caviar from that era. This combination is rarely seen in such condition today and remains one of the most sought-after whites Chanel has ever produced.

STYLE: Classic Flap
MATERIAL: Grained calfskin (caviar)
COLOUR: White
HARDWARE: Gold tone
SIZE: Medium/Large
MEASUREMENTS: 25.5 x 16 x 7.5 cm / 10 x 6.3 x 3 inches
CONDITION: MINT preloved condition
RELEASE: #15 Series / Purchase date: 22 December 2012
INCLUSIONS: Box, authenticity card, dust bag and RECEIPT.

RRP: $18,330 AUD / $11,300 USD plus tax
OUR PRICE: $11,590 AUD / $8330 USD + Paypal fees

Price is firm. To purchase, please DM to enquire.
____________________________________
.World-wide complimentary shipping
.Payment plans of up to 8 weeks accepted with 30% non-refundable deposit.
.Unless stated as BNIB, item comes preloved and has been carried.
.Photos form part of the description. Please view photos and descriptions as sales are final.
.Authenticity guaranteed or your money fully refunded.
____________________________________
Disclaimer: TimelessLikeAudrey is not associated or affiliated with the brand. All copyrights reserved to the original holder.

#timelesslikeaudrey #Chanel15Series #ChanelWhiteFlap #whiteclassicflap  #WhiteCaviarChanel #ChanelClassicFlap #ChanelUnicorn #ChanelGoldHardware #ChanelCollector #TimelessChanel #ChanelForSale #AuthenticChanel #LuxuryResale #ChanelWhiteBag #RareChanel #ChanelLovers #timelesslikeaudreyavailable","TIMELESS LIKE AUDREY PTY LTD","timelesslikeaudrey","https://www.instagram.com/p/DVcNqujALvQ/","0","","4","2026-03-03T23:32:08.000Z",,"15","timelesslikeaudrey","Chanel15Series","ChanelWhiteFlap","whiteclassicflap","WhiteCaviarChanel","ChanelClassicFlap","ChanelUnicorn","ChanelGoldHardware","ChanelCollector","TimelessChanel","ChanelForSale","AuthenticChanel","LuxuryResale","ChanelWhiteBag","RareChanel","ChanelLovers","timelesslikeaudreyavailable",,,,,,,,,,,,
"CHANEL CLASSIC BAG // Because some dreams aren’t meant to stay dreams. 💙

*Maison de Vintage is not affiliated or associated with any of the shown brands. We 100% guarantee the authenticity of all the items. All copyrights are reserved to the original brand holders.

#maisondevintage #chanelbag #designertas #designerbag #chanelclassicflap","Maison de Vintage | Authentic Vintage Designer Items","maisondevintage_","https://www.instagram.com/p/DVbhUhrjNLK/","0","","-1","2026-03-03T17:04:38.000Z",,"maisondevintage","chanelbag","designertas","designerbag","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,
"Chanel Classic Flap in Ecru 🖤
📩Усі подробиці в телеграм/ all details in telegram 

#chanel #сумкаchanel #chanelwelove #chanelclassicflap #chanelminiflap","Valery","valery.908.11","https://www.instagram.com/p/DVbFI13CmOk/","0","","1","2026-03-03T12:58:22.000Z",,"chanel","сумкаchanel","chanelwelove","chanelclassicflap","chanelminiflap",,,,,,,,,,,,,,,,,,,,,,,,,
"Chanel sneakers ‘26 💋
📩 Усі подробиці в телеграм/ all details in Telegram 

#chanel #кроссовкиchanel #chanelwelove #chanelclassicflap","Valery","valery.908.11","https://www.instagram.com/p/DVbEO04iv-j/","0","","1","2026-03-03T12:50:27.000Z",,"chanel","кроссовкиchanel","chanelwelove","chanelclassicflap",,,,,,,,,,,,,,,,,,,,,,,,,,
"❤️SOLD❤️CHANEL lamb skin double flap bag
¥448000jpy  size: 23*14
Accessory：seal, card

#Solevintage #ChanelBag #VintageChanel #ChanelLover #ChanelGold #chanelclassicflap #VintageFashion #JapanShopping #TokyoVintage","Vintage_Bag_Japan_sole","vintage_bag_japan","https://www.instagram.com/p/DVbCsUyknZh/","0","","9","2026-03-03T12:37:00.000Z",,"Solevintage","ChanelBag","VintageChanel","ChanelLover","ChanelGold","chanelclassicflap","VintageFashion","JapanShopping","TokyoVintage",,,,,,,,,,,,,,,,,,,,,
"CHANEL caviar skin shoulder bag
¥650000jpy  size: 25*13
Accessory：seal, card

#Solevintage #ChanelBag #VintageChanel #ChanelLover #ChanelGold #chanelclassicflap #VintageFashion #JapanShopping #TokyoVintage","Vintage_Bag_Japan_sole","vintage_bag_japan","https://www.instagram.com/p/DVbCAbjEod9/","0","","6","2026-03-03T12:31:00.000Z",,"Solevintage","ChanelBag","VintageChanel","ChanelLover","ChanelGold","chanelclassicflap","VintageFashion","JapanShopping","TokyoVintage",,,,,,,,,,,,,,,,,,,,,
"CHANEL denim hand bag（large size）
¥450000jpy  size: 43*27
Accessory：seal, card

#Solevintage #ChanelBag #VintageChanel #ChanelLover #ChanelGold #chanelclassicflap #VintageFashion #JapanShopping #TokyoVintage","Vintage_Bag_Japan_sole","vintage_bag_japan","https://www.instagram.com/p/DVbBcizk832/","0","","9","2026-03-03T12:26:06.000Z",,"Solevintage","ChanelBag","VintageChanel","ChanelLover","ChanelGold","chanelclassicflap","VintageFashion","JapanShopping","TokyoVintage",,,,,,,,,,,,,,,,,,,,,
"Black Lambskin XL Small Travel Flap Bag GHW

📩 DM us for details
🌍 Worldwide shipping available

Disclaimer
We are not affiliated with the brands featured here. Jemry Luxury is an independent consignment platform for authenticated luxury items. All trademarks and product names are the property of their respective owners.

#ChanelBagForSale
#ChanelBagResale
#ChanelBagLover
#ChanelClassicFlap
#ChanelTimeless
#ChanelInvestmentBag
#ChanelltBag
#ChanelCollector
#ChanelRareBag
#ChanelLimitedEdition
#PrelovedChanel
#LuxuryBagResale
#AuthenticChanel
#ChanelObsessed
#SecondHandChanel
#ChanelVintageBag","Jemery Preloved Authentic Luxury Collection","jemeryluxuryshare","https://www.instagram.com/p/DVa7gPCmOpE/","0","","1","2026-03-03T11:34:11.000Z",,"ChanelBagForSale","ChanelBagResale","ChanelBagLover","ChanelClassicFlap","ChanelTimeless","ChanelInvestmentBag","ChanelltBag","ChanelCollector","ChanelRareBag","ChanelLimitedEdition","PrelovedChanel","LuxuryBagResale","AuthenticChanel","ChanelObsessed","SecondHandChanel","ChanelVintageBag",,,,,,,,,,,,,,
"(❌Sold in flash) Medium Camellia Embroidered Flap Bag 2015 Cruise Collection SHW

📩 DM us for details
🌍 Worldwide shipping available

Disclaimer
We are not affiliated with the brands featured here. Jemry Luxury is an independent consignment platform for authenticated luxury items. All trademarks and product names are the property of their respective owners.

#ChanelBagForSale
#ChanelBagResale
#ChanelBagLover
#ChanelClassicFlap
#ChanelTimeless
#ChanelInvestmentBag
#ChanelltBag
#ChanelCollector
#ChanelRareBag
#ChanelLimitedEdition
#PrelovedChanel
#LuxuryBagResale
#AuthenticChanel
#ChanelObsessed
#SecondHandChanel
#ChanelVintageBag","Jemery Preloved Authentic Luxury Collection","jemeryluxuryshare","https://www.instagram.com/p/DVa7aCBmFxC/","0","","0","2026-03-03T11:33:20.000Z",,"ChanelBagForSale","ChanelBagResale","ChanelBagLover","ChanelClassicFlap","ChanelTimeless","ChanelInvestmentBag","ChanelltBag","ChanelCollector","ChanelRareBag","ChanelLimitedEdition","PrelovedChanel","LuxuryBagResale","AuthenticChanel","ChanelObsessed","SecondHandChanel","ChanelVintageBag",,,,,,,,,,,,,,
