caption,ownerFullName,ownerUsername,url,commentsCount,likesCount,timestamp,source,bag_query,month
"My Spring allergies confused by this summer weather ⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
#saddlebag #diorbag #dioraddict #styleinspiration #ootd #outfit #outfitinspo #outfitinspiration #fitcheck #outfitoftheday #dior #diorsaddlebag",Paola Nicola Poyiadjis ✶ Luxury Fashion Reels,madeinjozi,https://www.instagram.com/p/CwPhQbQNF8A/,10,334.0,2023-08-22 09:52:05+00:00,hashtag_1,Dior Saddle Bag,2023-08-01
"윤여정 선생님은 보테가 베네타의 권위자야👑

배우 윤여정이 보테가 베네타(@newbottega) 쇼 참석차 이탈리아 밀라노로 출국합니다.🛫

보테가 베네타와 어울리는 차분하고 우아한 공항 패션을 선보인 윤여정, 여정 쌤이야말로 보테가 베네타의 여왕, 권위자 아닐까요?✨

< MFW - Bottega Veneta FW 26 SHOW>
🇰🇷 한국 시간 3/1(일) 오전 4시

Editor l Im eunjae
🎥 뉴소스 매거진",newsource 뉴소스 매거진,newsourcemag,https://www.instagram.com/p/DVPmYz0CuYg/,45,3086.0,2026-02-27 01:58:35+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"Straykids @i.2.n.8 after the @newbottega fashion show!

#straykids #milanfashionweek #mfw #bottegaveneta #밀라노",CHARLES 찰스,charlesaguillermo,https://www.instagram.com/p/DVUOzF6iqTi/,40,550.0,2026-02-28 21:09:09+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
Made my new favorite vacay heel🤭 #diy #bottegaveneta,ROYCE,_royceda58,https://www.instagram.com/p/DR0vR4gjC53/,76,1015.0,2025-12-04 02:03:23+00:00,hashtag_1,Bottega Veneta Pouch,2025-12-01
"B per Bottega, B per…? @mirimeo",nssmagazine,nssmagazine,https://www.instagram.com/p/DVUG0isjDgl/,10,-1.0,2026-02-28 19:58:49+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"he saw I had saved it on @therealreal 😭💓💍 
•
#medschool #residency #premed #surgeon #bottegaveneta",SAMANTHA SADLER,sadlersammie,https://www.instagram.com/p/DUpaah2DXd1/,31,5733.0,2026-02-12 06:05:13+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"Celebrity spotting at #BottegaVeneta’s Winter 2026 Show with @i.2.n.8 of @realstraykids, @dew_jsu, @primpatnasiri, @z_kkkl & @sqwhat! 
- 
#STAY #DewJirawat #PrimChanikarn #ZhangKangLe",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DVU2-JCEtEs/,53,731.0,2026-03-01 03:00:45+00:00,hashtag_1,Bottega Veneta Pouch,2026-03-01
"We caught up with @omarayuso before the Bottega Veneta FW26 show, take a look :)",nssmagazine,nssmagazine,https://www.instagram.com/p/DVUERewDLs4/,11,-1.0,2026-02-28 19:36:35+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"#LUXURY_MFW

아직 루이스 트로터의 보테가 베네타 쇼 여운이 가시지 않은 가운데, 스트레이키즈 아이엔(@i.2.n.8)의 소감으로 기억을 되살려 보겠습니다. 실제로 입어보고 싶은 탐나는 옷이 너무 많아서 벌써부터 다음 시즌이 기대됩니다.

Editor 손소라, 김나림

@newbottega #bottegaveneta #보테가베네타 #스트레이키즈 #아이엔 @realstraykids",LUXURY 럭셔리,luxuryeditors,https://www.instagram.com/p/DVV7qMhE9EU/,55,-1.0,2026-03-01 12:59:58+00:00,hashtag_1,Bottega Veneta Pouch,2026-03-01
"#LUXURY_MFW

오늘도 아이엔 보조개가 복지고 나라다. 보테가 베네타 쇼에 방문한 스트레이키즈 아이엔(@i.2.n.8)❣️

Editor 손소라, 김나림

@newbottega #bottegaveneta #보테가베네타 #스트레이키즈 #아이엔 @realstraykids",LUXURY 럭셔리,luxuryeditors,https://www.instagram.com/p/DVUgvLik6gJ/,53,-1.0,2026-02-28 23:49:08+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"ส่งคำทักทายจาก I.N. (@i.2.n.8) จาก Stray Kids แบรนด์แอมบาสเดอร์ของ Bottega Veneta ขณะร่วมชมแฟชั่นโชว์คอลเลกชั่น Fall/Winter 2026 ณ มิลาน ประเทศอิตาลี

#WWDThailand
#BottegaVeneta
#IN #I_NxBottegaVeneta",WWD Thailand,wwdthailand,https://www.instagram.com/p/DVUJWyIk1k0/,155,4586.0,2026-02-28 20:21:43+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"「ボッテガ・ヴェネタ」が韓国でSummer 2026のプレビューイベントを開催。会場にはアンバサダーのStray Kids I.Nをはじめ、MEOVV SOOIN、キム・ソンホら豪華ゲストが来場しました。

@realstraykids @straykids_official_jp @i.2.n.8 @meovv @seonho__kim 
 #BOTTEGAVENETA #straykids #meovv",FASHIONSNAP,fashionsnapcom,https://www.instagram.com/p/DUIR1DakWEC/,43,6761.0,2026-01-30 09:15:44+00:00,hashtag_1,Bottega Veneta Pouch,2026-01-01
"Style tip: contrasting proportions is the easiest way to look chic. 

The bigger the contrast, the better. Even if the proportion is a cocoon coat with tiny pointed flats. Easy to do and very workwear friendly. 

#styletip #styleinspo #bottegaveneta #prada #chloe",Lisa Ing,lisaingmarinelli,https://www.instagram.com/p/DUn5XYwjRsL/,435,9390.0,2026-02-11 15:54:22+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
A closer look at Louise Trotter’s second Bottega Veneta collection,nssmagazine,nssmagazine,https://www.instagram.com/p/DVUJ-PQjJcT/,3,-1.0,2026-02-28 20:26:15+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"bottega boy essentials 🤎 
-
-
-
#mensfashion #menslifestyle #bottegaveneta #whatsinmybag",Sam Bills,samscottbills,https://www.instagram.com/p/DUXx1I_kjzq/,84,2245.0,2026-02-05 09:43:24+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
@mslaurynhill has just arrived at Louise Trotter’s second Bottega Veneta show in Milan,nssmagazine,nssmagazine,https://www.instagram.com/p/DVUCz-xjHoB/,130,8407.0,2026-02-28 19:23:34+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"เก็บตกโมเมนต์จาก Brand Ambassador ของ Bottega Veneta และเหล่าคนดังระดับโลก ไม่ว่าจะเป็น ดิว จิรวรรตน์, I.N. แห่งวง Stray Kids, ปริมมี่ วิพาวีร์, Zhang Kangle และ Shu Qi ที่มาร่วมชมโชว์คอลเลกชั่น Fall/Winter 2026

#WWDThailand 
#BottegaVeneta 
#BottegaVenetaWinter2026
#I_NxBottegaVeneta 
#Dew_jsu",WWD Thailand,wwdthailand,https://www.instagram.com/p/DVUTI9UE7qI/,54,894.0,2026-02-28 21:46:55+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"#VogueFashionWeek Bottega Veneta秋冬大秀在米蘭夜晚登場，秀場嘉賓包括：東西方影后舒淇、茱莉安摩爾、尹汝貞、宮澤理惠，以及Stray Kids I.N、泰星Dew 與 Daisy Edger-Jones，一同齊聚米蘭BV總部觀賞創意總監 Louise Trotter的第二場大作。

#MFW #BottegaVeneta",Vogue Taiwan,voguetaiwan,https://www.instagram.com/p/DVUf5tpgs_h/,115,3251.0,2026-02-28 23:40:33+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
Take a look at some of the guests that attended the Bottega Veneta FW26 show in Milan,nssmagazine,nssmagazine,https://www.instagram.com/p/DVUHJ7hjPcM/,7,2243.0,2026-02-28 20:01:56+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"「ボッテガ・ヴェネタ」Summer2026の展示会に畑芽育さんが来場。新クリエイティブ・ディレクター ルイーズ・トロッターによるファーストコレクションを見た感想やお気に入りアイテムについて聞いてみました。

@mei_hata_official #BOTTEGAVENETA #畑芽育",FASHIONSNAP,fashionsnapcom,https://www.instagram.com/p/DTiH2ZzEQvg/,11,7072.0,2026-01-15 13:36:40+00:00,hashtag_1,Bottega Veneta Pouch,2026-01-01
Bottega Veneta hosted its own Watch Party for the fans waiting outside the show venue. Fashion is slowly becoming for everyone again.,nssmagazine,nssmagazine,https://www.instagram.com/p/DVUENvxjJRJ/,145,8138.0,2026-02-28 19:36:56+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"The never ending series for the never ending closet… 

#closettour #coolmom #bottegaveneta #valentino #louisvuitton",Jasmine Dyduła,dyds,https://www.instagram.com/p/DUQOmpKkrd4/,14,1841.0,2026-02-02 11:18:24+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"#VogueFashionWeek โมเมนต์การมาถึงโชว์ Bottega Veneta คอลเล็กชั่นฤดูใบไม้ร่วง/ฤดูหนาว 2026 ของ ‘I.N’ @i.2.n.8 แห่งวง Stray Kids @realstraykids ณ มิลานแฟชั่นวีก ที่มีแฟนคลับมาต้อนรับอย่างหนาแน่น #BottegaVeneta #BottegaVenetaAW26xI_N #I_NxBottegaVeneta

วิดีโอ: @pookjongkol",Vogue Thailand,voguethailand,https://www.instagram.com/p/DVUPUXzk92y/,106,3556.0,2026-02-28 21:13:41+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"Easiest hack when you don’t know what to wear: look at your old outfits that made you feel good and repeat. 

Side note: went to a memorial today for someone who passed away young, suddenly and unexpectedly. Keep your loved ones close 🫶🏼

#wardrobenyc #celine #oldceline #prada #bottegaveneta",Lisa Ing,lisaingmarinelli,https://www.instagram.com/p/DUbQH8TDVIB/,268,5017.0,2026-02-06 18:03:24+00:00,hashtag_1,Bottega Veneta Pouch,2026-02-01
"홍경선배 좋아했어요..♡

보테가 베네타(@newbottega) 2026 썸머 컬렉션 프라이빗 뷰 현장에서 배우 홍경(@bluecages)을 만났습니다💙 보테가 베네타도 찰떡같이 소화하시는 홍경선배... 좋아했어요🫶🏻

🎥mmm",𝗠𝗠𝗠 𝗠𝗔𝗚𝗔𝗭𝗜𝗡𝗘 엠엠엠 매거진,mmm_mag_official,https://www.instagram.com/p/DUDXwxvkqOp/,116,15500.0,2026-01-28 11:29:58+00:00,hashtag_1,Bottega Veneta Pouch,2026-01-01
"For my girliessss 
Ask for AMY but don’t sell my stuff out now lol 

#bottegaveneta #fashionable #2026 #designer #fashionblogger",QUEEN LOCKETT,macettequeen,https://www.instagram.com/p/DTjcqq3jKSM/,397,39100.0,2026-01-16 01:56:29+00:00,hashtag_1,Bottega Veneta Pouch,2026-01-01
"Surprise appearance at the end 😘
.
.
.
.
.
.
#lookdujour #reelsstarsearch #ootdfashion  #ootdinspiration #ensemble #chanelmini #zara #fashionreels #chanelflap #summerlooks",Morgan A. Cline,morganacline,https://www.instagram.com/p/CeyzETrg9Vi/,27,1004.0,2022-06-14 17:17:07+00:00,hashtag_1,Chanel Classic Flap,2022-06-01
"Meet my dream bag ✨ After a lifetime of waiting, I get to do a #chanelunboxing of the bag I’ve wanted all along: a Chanel Classic Medium Double Flap in Beige Clair with caviar leather. I’ve been tucking away small amounts of money to put toward this bag for years. The bigger amount of savings went toward more important things first: our families, our new home, our wedding and other investments. Since I’m turning 30 in a few weeks and hit a lot of my business goals, I decided to invest in myself a bit and get this beauty! I know it’ll be a good investment since classic Chanel bags appreciate over time. I hope to one day be lucky enough to pass this bag down to my future daughter. A huge thank you to @juliaroseboston for helping me find the bag of my dreams since this bag is a bit of a unicorn. My outfit details are linked at colorandchic.com/shopmyinstagram (link in bio) or with the @liketoknow.it app! http://liketk.it/3akr7",Hoàng-Kim Cung,hkcung,https://www.instagram.com/p/CMUzIjbFZ4J/,369,5179.0,2021-03-12 16:14:05+00:00,hashtag_1,Chanel Classic Flap,2021-03-01
"👍🏻or	👍🏻for this?	
Double-tap if you love❤️
Tag your friends 🎺Rate it 1-10..!!	
▶follow us now for daily trending ❤️fashion! follow us

❤️

❤️

❤️

❤️

 #chanelshoppingbag #chanelcococaviar#chanelwaistbag #chanelboywoc #purseporn#chaneltotebag #chanelworld #chaneltote#chanelclutch #chanelheels #chanelgabrielle
#chanelflap #luxurylover #bagcrush #chanelbag",I'm Hui,iolaniathanasiou,https://www.instagram.com/p/CxDi6QXrcoQ/,0,146.0,2023-09-11 14:46:56+00:00,hashtag_1,Chanel Classic Flap,2023-09-01
"Lately I’ve been thinking ‘bout a boy 🖤

#chanelboybag #chanelboy #chanelboythailand #chanelboy10 #chanelboy8 #chanelboy10thailand #chanelboy8thailand #chanelboycaviar #chanelboyfriend #chanelboywoc #chanelboychevron #chanelboymedium #chanelboysmall #chanelboy10caviar #chanelboy8caviar #chanelboybags #chanelboymini #chanelmedium #chaneloldmedium #chanelbag #chanelbags #chanelbagthailand #chanellove #chanellover #chanel21k #chanel22p #chanelclassicthailand #chanelfallwinter #chanelflapbag #chanelflap",vivienne,vivvyinvogue,https://www.instagram.com/p/CU9rvoRlVYT/,46,1117.0,2021-10-13 09:35:18+00:00,hashtag_1,Chanel Classic Flap,2021-10-01
playdate @chanelofficial ♥️ #dressup#chanel#chanelbag#chanelflap#chanelclassic#chanel19#chaneljewelry,blondieluxe,blondieluxe,https://www.instagram.com/p/CIvopwOH9eb/,28,664.0,2020-12-13 16:16:21+00:00,hashtag_1,Chanel Classic Flap,2020-12-01
Pink aesthetic 🦩🌷 #outfitinspo #outfits #ootd #foryoupage  #foryourpage #fyp #viral #edits #rich #luxury #luxurylifestyle #lifestyle #motivation #aesthetic #explore #explorepage #chanel #cocochanel #chanelflap #jennie #versace #swarovski #haileybieber #kendalljenner #gigihadid #belahadid #jisoo #eveningdress #dresses,,aaaquamarine____,https://www.instagram.com/p/C72TMQxyTai/,0,959.0,2024-06-05 21:04:52+00:00,hashtag_1,Chanel Classic Flap,2024-06-01
"👀 if I were you, I would check out our IG stories in a few minutes! 

Info and pricing coming soon!

#chanelbag #chaneladdict #chaneloftheday #chanellover #chanellover #chanelflap #consignmentboutique #consignmentshopping",Authentic Luxury Resale,consigntimes,https://www.instagram.com/p/CGGENOAnWJQ/,74,1179.0,2020-10-08 19:50:27+00:00,hashtag_1,Chanel Classic Flap,2020-10-01
Red aesthetic 🥀 #outfitinspo #outfits #ootd #foryoupage  #foryourpage #fyp #viral #edits #rich #luxury #luxurylifestyle #lifestyle #motivation #aesthetic #explore #explorepage #chanel #cocochanel #chanelflap #jennie #versace #swarovski #haileybieber #kendalljenner #gigihadid #belahadid #jisoo #eveningdress #dresses,,aaaquamarine____,https://www.instagram.com/p/C7yl4n2yv3a/,0,943.0,2024-06-04 10:31:30+00:00,hashtag_1,Chanel Classic Flap,2024-06-01
"essentials in my handbag. „Honeylove“ from MAC is my favourite. Try it out & thank me later ✌🏻 

#styleinspo #stylereels #fashionreels #reels #chanelclassicflap #chanelflapbag #chanelflap #chanellambskin #minimalstyle #minimalstreetstyle #parisienne #parisiennestyle #streetstyle #fallstyle #parisianchic #hamburg #falloutfit #springstyle #bottegaveneta #bottegavenetasunglasses #4thandreckless #woolcoat #oversizedcoat #germanblogger_de #styleblogger #hairbun #sleekhair #sleekbun #maccosmetics #maclipstick",VIKTORIA LIVSHITS,viktorialivshits,https://www.instagram.com/p/Ca9fCz4j1qh/,17,690.0,2022-03-11 10:57:05+00:00,hashtag_1,Chanel Classic Flap,2022-03-01
"one of my fav mini bags💕 full review on my YouTube channel 📸
•
•
#chanel #chanelmini #chanelclassic #chanelflap #chanelminisquare #chanellove #girlyaesthetic #pinterestaesthetic #pinterestfashion #reviews #chanelbags",emily dao ⋆౨ৎ˚,emilydao_,https://www.instagram.com/p/C-RgPLRRzfW/,12,-1.0,2024-08-05 03:41:32+00:00,hashtag_1,Chanel Classic Flap,2024-08-01
which would you pick?? #chanel #chanelflap #chanelflapbag #chanellove #chaneladdict #chanelcoco #chanellimited #chanelstyle #handbagaddict #handbaglover #chanelpurse #cocochanel #neverwithoutmychanel,emily dao ⋆౨ৎ˚,emilydao_,https://www.instagram.com/p/CTpaYmWp6zP/,16,2192.0,2021-09-10 16:01:36+00:00,hashtag_1,Chanel Classic Flap,2021-09-01
it’s literally a clutch #chanel #chanelflap #bigbags,Taylor🤍,trobsssss,https://www.instagram.com/p/DSLL0Zokm4Z/,108,2037.0,2025-12-12 19:16:43+00:00,hashtag_1,Chanel Classic Flap,2025-12-01
"How much was a Lady Dior Bag in the ‘90s? Spoiler alert: less than your rent.

Product specialist Sarah flips through a vintage Vogue vs last months Vogue to see just how much designer prices have actually changed, from Chanel to Hermè, Louis Vuitton to Dior, and the results make a strong case for shopping pre-loved. 
.
.
.
.
.
.
#fashion #style #styleinspo #styleinspiration #fashioninspiration #vogue #vogueinthe90s #hermesbirkin #chanelflap #rolex",Rewind Vintage Affairs,rewindvintageaffairs,https://www.instagram.com/p/DIy1pADiTcJ/,15,-1.0,2025-04-23 15:38:05+00:00,hashtag_1,Chanel Classic Flap,2025-04-01
Cost per use is very low around here #chanelflap #vintagechanel #luxuryshopping,KIT CLEMENTINE KEENAN,kitkeenan,https://www.instagram.com/p/DPtYa3Sjfmu/,184,75569.0,2025-10-12 13:20:39+00:00,hashtag_1,Chanel Classic Flap,2025-10-01
"24k magic in the air! ✨

#fashionphile #usedisthenewnew #designerbags #chanel #chanelhardware #goldhardware #24kgold #chanelbag #chanelflap",FASHIONPHILE,fashionphile,https://www.instagram.com/p/CgnUHOUOv8k/,51,2786.0,2022-07-29 23:16:46+00:00,hashtag_1,Chanel Classic Flap,2022-07-01
"A Chanel Flap is a staple in any luxury lover’s closet! Let us know your go-to size in the comments ⤵️

#fashionphile #usedisthenewnew #designerbags #designer #chanel #chanelbag #chanelflap",FASHIONPHILE,fashionphile,https://www.instagram.com/p/ChBLOJZPnng/,53,4850.0,2022-08-09 00:19:49+00:00,hashtag_1,Chanel Classic Flap,2022-08-01
"Louis Vuitton, Chanel oder Hermès - mit welcher Designermarke bist du unzufrieden und warum? 👜

#chanel #qualität #chanelbag #outfitinspo #stuttgart #chanelbags #chanelclassicflap #chanelflap #chanelflapbag #chanelclassicbag #chaneladdict #chanellover #chanellove #rich #richwoman #chaneltasche #designertasche #designertaschen #designerbag #designerbags #richlifestyle #reich #outfitcheck #streetoutfit #streetoutfits #stuttgartcity #stuttgartgram #poorquality #qualityisourpriority",LUXURYlike,luxurylike_,https://www.instagram.com/p/DGspghYMMfq/,34,820.0,2025-03-02 12:54:33+00:00,hashtag_1,Chanel Classic Flap,2025-03-01
"10 pink bags for Valentine’s Day...which is your fave? 🥰💖 

Featuring:
1. The @louisvuitton Alma BB
2. @chanelofficial vintage square mini flap
3. @balenciaga Mini City 
4. @rosantica_official Holli 
5. @dior Diorama
6. @chanelofficial vintage square mini 
7. @dolcegabbana box bag 
8. @balenciaga City bag
9. @rosantica_official Sasha 
10. @chanelofficial Chevron Boy bag 

Shop similar bags: http://liketk.it/38cMd

Video idea inspired by one of my fave fashion bloggers @leoniehanne 💕🥰",Yana,missyanacherie,https://www.instagram.com/p/CLMvO2eJEA_/,213,3065.0,2021-02-12 16:34:34+00:00,hashtag_1,Chanel Classic Flap,2021-02-01
"the essentials 🎀🌷✨
•
•
#chanelmini #chanel #chanelflap #whatsinmybag #chanelbags #girlyaesthetic #pinterestaesthetic #summerfridays #touchland #malinandgoetz #luxuryaesthetic",emily dao ⋆౨ৎ˚,emilydao_,https://www.instagram.com/p/C7a1TKguEf0/,7,-1.0,2024-05-26 05:05:50+00:00,hashtag_1,Chanel Classic Flap,2024-05-01
"when your whole fit matches your bag ☁️🦋

Bag @loveholic.sg 

-

#chanelflap #chanelflapbag #chanelbags #bluechanel #secondhandluxury",VANCOUVER | KOMOREBI 🦁,charmynchan,https://www.instagram.com/p/C8EDNUIuDrZ/,48,2166.0,2024-06-11 05:17:26+00:00,hashtag_1,Chanel Classic Flap,2024-06-01
